product_id,sku
4695,66537
4696,66538
4697,66539
9812,66539
4700,66540
9813,66540
4701,66541
4702,66542
4703,66543
4704,66544
4705,66545
4706,66546
4707,66547
4708,66548
17559,66548
4744,66549
9814,66549
4755,66550
4771,66551
10659,66551
4772,66552
4775,66553
12936,66553
4776,66554
11391,66554
4784,66555
4929,66556
4930,66557
5114,66558
15601,66558
5115,66559
15602,66559
5116,66560
15603,66560
5117,66561
15604,66561
4796,66562
4797,66563
5118,66564
15605,66564
5119,66565
5131,66566
9849,66566
5132,66567
9850,66567
5133,66568
16663,66568
5134,66569
5160,66570
10694,66570
5161,66571
5162,66572
5163,66573
4822,66574
15987,66574
5167,66575
5176,66576
5178,66577
5179,66578
4844,66579
4845,66580
4857,66581
9825,66581
4856,66582
4927,66583
16343,66583
4946,66584
4947,66585
4948,66586
10688,66586
4951,66587
5191,66588
5192,66589
5193,66590
5195,66591
5196,66592
10228,66592
5204,66593
5205,66594
5206,66595
10229,66595
5264,66596
5265,66597
5266,66598
5267,66599
5268,66600
5269,66601
5270,66602
5271,66603
5298,66604
11852,66604
5299,66605
5300,66606
5301,66607
5302,66608
9869,66608
5303,66609
9870,66609
5304,66610
5305,66611
10703,66611
5307,66612
9871,66612
5308,66613
5309,66614
10704,66614
5310,66615
5311,66616
5312,66617
5313,66618
5318,66619
5319,66620
5320,66621
5321,66622
5322,66623
5323,66624
17407,66624
5324,66625
9872,66625
5325,66626
9873,66626
5326,66627
9874,66627
5327,66628
9417,66628
5331,66629
5332,66630
5334,66631
11142,66631
5335,66632
9875,66632
5336,66633
9876,66633
5337,66634
9877,66634
5339,66635
17498,66635
5340,66636
5341,66637
10230,66637
5342,66638
10231,66638
5343,66639
5344,66640
9880,66640
5345,66641
9881,66641
5346,66642
9882,66642
5347,66643
9883,66643
5348,66644
5349,66645
9884,66645
5350,66646
5351,66647
5352,66648
5353,66649
10705,66649
5354,66650
10706,66650
5355,66651
10707,66651
5356,66652
17495,66652
5357,66653
17496,66653
5358,66654
17497,66654
5359,66655
5365,66656
11857,66656
5366,66657
11858,66657
5367,66658
11855,66658
5368,66659
11854,66659
5369,66660
9411,66660
5370,66661
9412,66661
5371,66662
9885,66662
5372,66663
10232,66663
5373,66664
5374,66665
16565,66665
3180,66666
5375,66667
10233,66667
5376,66668
10708,66668
5377,66669
16238,66669
5378,66670
16240,66670
5379,66671
16246,66671
5380,66672
9888,66672
5381,66673
9889,66673
5382,66674
16562,66674
5400,66675
5403,66676
9413,66676
5404,66677
9896,66677
5405,66678
9897,66678
5407,66679
5411,66680
5412,66681
9898,66681
5413,66682
9899,66682
5414,66683
9900,66683
5415,66684
9901,66684
5416,66685
9902,66685
5417,66686
9903,66686
5418,66687
9904,66687
5419,66688
9905,66688
5420,66689
9906,66689
5421,66690
9907,66690
5422,66691
9908,66691
5423,66692
9909,66692
5424,66693
9910,66693
5425,66694
10709,66694
5426,66695
10710,66695
5427,66696
10711,66696
5428,66697
10712,66697
5430,66698
10714,66698
5429,66699
10713,66699
5431,66700
9911,66700
5432,66701
9912,66701
5433,66702
5434,66703
9913,66703
5435,66704
9914,66704
5436,66705
9915,66705
5437,66706
9916,66706
5438,66707
9917,66707
5439,66708
9918,66708
5440,66709
9919,66709
5441,66710
9920,66710
5458,66711
10719,66711
5459,66712
10720,66712
5460,66713
10721,66713
5461,66714
10722,66714
5462,66715
10723,66715
5463,66716
10724,66716
5464,66717
5465,66718
5466,66719
5467,66720
10725,66720
5468,66721
10726,66721
5469,66722
12107,66722
5470,66723
15117,66723
5471,66724
15116,66724
5472,66725
15115,66725
5473,66726
15114,66726
5474,66727
12109,66727
5475,66728
15112,66728
5476,66729
15113,66729
5477,66730
15111,66730
5478,66731
15110,66731
5479,66732
15109,66732
5480,66733
15108,66733
5481,66734
10727,66734
5482,66735
10728,66735
5483,66736
9922,66736
5484,66737
9923,66737
5485,66738
5486,66739
9924,66739
5487,66740
10729,66740
5488,66741
10730,66741
5489,66742
10731,66742
5490,66743
10732,66743
5491,66744
9925,66744
5492,66745
10733,66745
5493,66746
5494,66747
5495,66748
5496,66749
5497,66750
5498,66751
5499,66752
5500,66753
5501,66754
5502,66755
5503,66756
5504,66757
5505,66758
5506,66759
5507,66760
5508,66761
5550,66762
5551,66763
5552,66764
5553,66765
5554,66766
5555,66767
5556,66768
5557,66769
5558,66770
5589,66771
10735,66771
5590,66772
10736,66772
5591,66773
10737,66773
5592,66774
5593,66775
5594,66776
5595,66777
5596,66778
5597,66779
5598,66780
5599,66781
5600,66782
5601,66783
5602,66784
5603,66785
5604,66786
5605,66787
5606,66788
10738,66788
5607,66789
10739,66789
5608,66790
10740,66790
5609,66791
10741,66791
5610,66792
10742,66792
5611,66793
10743,66793
5612,66794
10744,66794
5613,66795
10745,66795
5614,66796
5615,66797
10746,66797
5616,66798
10747,66798
5617,66799
5618,66800
5619,66801
5620,66802
5621,66803
10748,66803
5622,66804
10749,66804
5623,66805
10750,66805
5624,66806
10751,66806
5625,66807
5626,66808
10752,66808
5627,66809
5628,66810
5629,66811
5630,66812
5631,66813
5632,66814
5633,66815
5634,66816
5635,66817
5636,66818
5637,66819
5638,66820
5639,66821
5640,66822
5641,66823
5642,66824
5643,66825
5644,66826
10753,66826
5645,66827
10754,66827
5646,66828
10755,66828
5647,66829
10756,66829
5648,66830
10757,66830
5649,66831
5655,66832
5656,66833
16522,66833
5657,66834
16524,66834
5658,66835
16526,66835
5659,66836
16523,66836
5660,66837
5661,66838
5662,66839
16525,66839
5663,66840
5666,66841
5667,66842
5668,66843
10758,66843
5669,66844
12527,66844
5670,66845
5671,66846
5679,66847
9926,66847
5680,66848
9927,66848
5681,66849
9928,66849
5682,66850
15977,66850
5683,66851
15976,66851
5684,66852
9929,66852
5685,66853
9414,66853
5686,66854
5687,66855
5688,66856
5689,66857
5690,66858
5943,66859
5944,66860
5945,66861
5946,66862
16571,66862
5947,66863
5948,66864
5949,66865
5950,66866
5951,66867
5952,66868
5953,66869
5954,66870
5955,66871
6009,66872
6012,66873
6018,66874
8684,66875
8299,66877
6572,66881
5867,66883
15891,66887
6066,66889
10790,66889
13301,66891
14413,66891
8930,66893
11908,66894
7719,66895
8924,66900
7098,66903
6666,66904
11206,66905
11221,66905
16868,66909
18024,66912
18134,66912
18010,66913
11121,66916
8829,66920
18735,66920
5857,66921
7857,66923
10316,66926
11324,66934
10341,66937
16863,66940
8179,66943
16890,66944
18015,66946
18129,66946
16896,66948
16909,66950
17926,66951
17957,66951
6159,66955
14624,66957
16564,66957
6564,66961
14389,66961
7941,66963
13529,66964
12443,66967
8246,66968
18636,66969
16395,66970
12657,66971
14445,66971
7839,66972
6106,66973
15697,66975
15785,66975
16448,66976
7316,66978
6767,66985
11406,66988
15382,66989
14370,66990
16987,66990
14921,66992
15793,66992
11108,66994
14634,66999
3103,67000
4459,67001
10648,67001
4460,67002
4461,67003
15825,67003
4462,67004
15826,67004
4463,67005
15823,67005
4464,67006
15824,67006
17802,67006
4465,67007
10649,67007
4466,67008
4467,67009
4468,67010
9804,67010
4469,67011
9805,67011
4470,67012
17494,67012
4471,67013
18423,67013
4472,67014
18424,67014
4487,67015
4488,67016
4489,67017
4490,67018
4491,67019
4492,67020
4493,67021
4723,67022
10655,67022
2815,67023
14376,67024
11009,67026
8483,67028
11456,67032
10964,67041
7051,67045
12503,67046
12553,67046
13260,67048
14392,67048
9209,67051
13729,67052
14446,67052
15100,67053
18161,67054
7729,67055
7302,67057
12440,67058
16446,67059
13512,67060
10360,67062
13228,67065
18527,67070
6030,67074
8487,67075
8344,67079
16058,67079
8111,67081
13371,67082
7586,67084
12733,67085
14485,67085
14654,67089
8011,67090
6579,67091
7422,67093
17942,67093
13171,67095
13813,67095
8687,67097
14672,67098
13521,67102
13573,67105
11015,67107
17975,67107
7045,67112
13212,67119
14657,67121
14819,67121
17729,67125
18604,67125
6049,67130
13139,67134
12193,67135
17459,67138
11455,67140
14472,67140
8340,67142
10172,67142
11330,67144
7594,67146
11124,67148
9050,67152
7359,67153
15831,67153
16429,67154
8337,67155
11949,67157
14592,67159
18226,67159
14775,67160
7936,67161
13240,67163
10356,67164
12654,67166
7386,67170
12188,67171
17279,67172
18494,67172
6105,67173
7689,67177
10871,67177
8329,67192
10167,67192
7708,67194
16678,67196
13614,67197
14538,67197
12620,67199
7465,67202
12739,67204
14475,67204
6083,67206
15982,67206
13704,67208
6070,67209
14448,67209
17208,67212
17223,67212
12295,67217
14847,67217
11923,67224
10342,67225
17281,67226
6314,67231
17248,67231
12439,67233
11103,67234
16568,67234
10348,67242
17104,67247
13134,67248
12858,67252
18028,67253
18120,67253
12810,67255
15690,67256
15748,67256
12818,67257
17846,67257
14717,67258
10914,67260
11002,67260
8256,67261
7420,67264
10092,67264
16177,67265
18708,67265
7442,67266
15905,67270
8791,67273
17896,67273
8350,67278
10177,67278
8361,67279
10183,67279
11894,67283
16916,67286
17990,67287
14778,67293
8308,67296
15846,67296
15372,67300
6714,67302
18016,67308
18124,67308
6764,67309
16061,67309
11989,67313
7934,67316
13206,67324
9048,67328
15357,67329
14713,67330
18163,67331
11914,67333
12434,67337
18677,67338
13544,67340
18670,67344
12323,67347
14644,67350
14809,67350
18673,67354
15356,67355
10918,67357
11006,67357
6316,67361
10236,67361
13609,67364
7712,67365
7700,67367
16427,67370
11179,67371
11226,67371
7360,67372
15832,67372
14740,67373
16410,67374
18064,67376
18364,67376
17171,67378
17185,67378
12658,67379
7434,67384
6137,67385
16402,67395
10946,67396
6500,67397
14773,67399
12506,67400
7698,67401
11209,67402
11220,67402
6582,67403
7602,67406
12958,67408
14803,67408
15376,67410
8396,67414
13668,67415
14154,67421
7907,67422
7232,67426
12618,67427
15934,67430
11335,67434
14380,67435
9136,67436
7488,67437
15052,67441
18469,67442
18390,67443
18766,67443
18767,67443
13322,67444
6160,67445
10337,67447
11584,67448
13719,67451
14500,67451
15418,67453
7356,67455
15828,67455
11602,67456
13338,67457
7353,67466
11073,67469
8293,67471
7619,67472
14768,67473
10917,67474
11145,67474
11114,67475
12444,67477
13308,67478
14666,67480
15361,67482
15423,67483
16877,67485
6099,67486
11189,67489
11235,67489
8445,67490
7706,67493
5791,67495
11493,67498
8379,67499
10190,67499
15612,6750
5785,67502
15420,67508
17215,67513
17230,67513
18025,67514
18132,67514
6759,67516
15328,67518
6568,67520
6323,67521
15707,67522
17576,67522
13312,67524
7486,67526
13550,67529
15437,67530
7418,67531
10091,67531
16895,67533
11231,67537
6147,67543
11123,67552
13574,67554
18032,67555
6304,67559
11757,67560
17897,67560
13318,67562
16866,67563
18588,67563
16379,67567
16907,67568
6941,67570
15579,67571
15590,67571
17923,67573
17958,67573
17209,67577
17224,67577
16921,67578
13143,67581
14544,67581
16441,67591
16172,67595
18709,67595
6073,67598
10235,67598
12429,67602
16989,67602
17721,67603
13723,67608
14504,67608
16878,67609
11963,67611
13310,67616
16397,67617
17420,67618
18030,67622
7423,67625
10093,67625
7315,67626
16399,67628
16424,67630
12002,67634
8343,67637
10173,67637
13810,67638
8473,67640
6567,67644
14388,67644
13531,67645
13309,67651
15347,67652
11303,67665
11232,67669
11329,67670
7731,67673
14175,67675
16180,67677
17252,67677
13699,67679
13863,67679
12797,67683
14457,67683
18117,67684
10927,67687
11966,67688
18562,67688
6079,67692
8474,67693
17907,67706
17915,67706
10919,67707
10998,67707
18719,67710
11958,67713
7575,67714
10110,67714
10965,67717
18468,67720
18479,67720
14726,67723
11998,67727
17724,67732
11119,67737
15865,67738
17547,67738
12279,67742
14484,67742
18474,67743
13583,67744
14630,67746
13370,67748
17536,67749
17548,67749
17483,67751
14577,67752
18227,67752
16407,67755
16302,67756
7464,67757
8257,67758
15569,67758
11011,67759
17974,67759
6794,67762
13593,67763
6156,67766
16892,67770
11759,67779
17431,67779
18048,67781
13697,67783
13239,67784
15576,67785
15586,67785
12805,67789
15583,67790
15592,67790
7723,67791
16876,67792
17452,67792
12855,67793
12327,67795
14941,67798
11161,67801
13282,67802
14405,67802
6505,67803
12301,67804
7469,67806
15990,67806
12942,67807
12735,67809
14489,67809
12829,67810
11950,67811
16520,67811
6109,67815
17268,67816
6493,67823
7312,67824
10240,67824
16912,67825
13519,67828
11604,67829
13238,67833
16405,67835
17473,67838
17675,67838
11828,67842
14923,67843
14925,67843
11952,67845
15362,67846
6576,67848
16447,67849
7696,67850
18378,67850
8334,67851
11910,67852
12001,67853
17399,67853
17214,67855
17229,67855
17995,67856
18002,67856
17922,67857
17959,67857
7495,67859
7395,67861
11918,67869
17137,67869
13667,67870
11157,67871
13553,67872
5782,67875
6048,67876
13816,67876
7301,67879
12296,67881
14846,67881
16901,67882
15870,67884
18029,67885
18119,67885
13524,67886
7668,67890
14636,67891
5847,67892
17557,67892
7677,67893
10126,67893
10931,67894
13726,67895
14509,67895
12582,67898
17429,67898
11991,67901
13690,67902
11291,67903
14461,67903
15932,67905
16474,67905
18017,67906
18125,67906
13290,67909
14466,67909
7473,67912
16411,67913
18359,67913
11999,67914
12463,67915
14711,67917
11186,67918
11230,67918
6158,67920
13213,67927
13339,67930
13353,67932
14569,67932
13604,67935
11599,67937
18447,67937
5869,67940
10770,67940
15407,67941
11965,67944
7424,67945
13204,67954
13670,67957
7317,67962
18019,67963
18121,67963
14608,67968
18228,67968
11337,67969
8796,67972
13245,67974
14418,67974
14777,67975
17200,67981
17201,67981
12848,67982
15101,67987
10907,67994
10985,67994
13576,67995
13173,67997
3129,68000
10227,68000
3990,68001
4052,68002
10630,68002
4070,68003
9767,68003
4083,68004
4082,68005
4081,68006
4080,68007
4095,68008
9770,68008
4098,68009
4099,68010
4097,68011
4096,68012
4104,68013
9771,68013
4181,68014
4182,68015
4183,68016
4184,68017
4185,68018
4186,68019
4188,68020
4187,68021
4189,68022
4190,68023
4341,68024
4330,68025
4343,68026
4340,68027
4344,68028
4345,68029
4329,68030
9794,68030
4342,68031
4404,68032
4346,68033
9795,68033
4347,68034
9796,68034
4348,68035
9797,68035
4350,68036
4356,68037
4304,68038
14926,68038
4305,68039
4306,68040
4307,68041
4308,68042
4309,68043
4310,68044
4311,68045
4312,68046
9783,68046
4313,68047
9784,68047
4314,68048
9785,68048
4315,68049
9786,68049
4316,68050
9787,68050
4317,68051
9788,68051
4318,68052
9789,68052
7428,68053
10094,68053
4319,68054
9790,68054
4320,68055
9791,68055
4321,68056
9792,68056
4322,68057
4323,68058
4325,68059
4326,68060
4324,68061
9793,68061
4357,68062
4358,68063
4359,68064
4362,68065
4387,68066
9799,68066
4391,68067
4392,68068
4393,68069
4394,68070
4395,68071
4400,68072
4401,68073
4402,68074
4405,68075
4407,68076
4408,68077
4412,68078
4530,68079
16598,68079
4531,68080
17312,68080
4532,68081
4577,68082
4578,68083
4600,68084
4601,68085
4654,68086
4655,68087
4656,68088
4657,68089
4658,68090
4659,68091
4660,68092
4661,68093
14147,68094
4663,68095
5401,68096
5402,68097
6098,68098
5677,68099
7444,68100
3162,68102
9698,68102
5715,68103
5738,68104
10760,68104
5740,68105
9932,68105
5741,68106
5814,68107
5815,68108
18720,68110
13687,68112
5830,68114
16382,68119
8481,68120
18465,68122
18470,68122
8248,68124
7681,68126
10130,68126
17207,68132
17222,68132
13588,68134
7570,68137
10107,68137
13288,68144
14464,68144
12094,68152
12103,68152
13724,68153
14508,68153
15409,68157
15446,68158
11465,68160
11542,68160
18666,68161
7546,68162
18400,68162
6134,68163
14374,68164
17908,68165
17916,68165
6758,68167
12617,68171
14765,68172
6035,68175
11535,68175
13514,68178
14755,68181
12838,68190
15980,68190
17481,68191
11994,68194
12234,68194
8737,68196
7697,68197
12804,68199
11951,68201
16521,68201
7725,68204
11160,68207
7453,68208
15986,68208
14729,68209
6663,68214
18031,68215
16852,68217
9213,68218
18062,68221
18358,68221
13141,68222
14545,68222
8103,68228
15404,68230
12799,68231
8415,68234
8790,68236
17898,68236
6060,68237
10784,68237
14598,68239
7728,68241
16392,68242
18485,68242
13611,68243
13520,68245
9047,68256
13251,68258
8101,68259
12840,68261
7565,68263
10103,68263
15788,68264
6310,68265
14928,68266
14375,68267
9192,68268
7808,68269
10885,68269
17604,68269
9215,68271
17182,68273
17196,68273
11589,68275
13707,68278
11915,68282
15352,68285
8690,68289
9201,68294
18389,68299
9218,68300
18021,68303
18130,68303
7932,68304
13515,68305
9138,68307
15908,68310
15931,68312
16473,68312
17272,68316
7587,68318
9311,68319
7437,68321
8360,68323
18026,68330
18133,68330
16889,68331
12322,68334
14368,68335
16985,68335
17470,68336
17678,68336
13343,68338
10950,68341
6574,68345
16456,68347
15358,68350
8781,68351
17899,68351
8105,68356
13183,68358
7458,68363
15929,68364
14772,68365
8448,68367
6053,68369
14218,68372
11947,68373
16873,68374
17449,68374
14914,68382
18500,68382
5840,68384
12736,68385
14477,68385
6312,68386
11105,68389
12432,68391
17540,68392
17551,68392
15299,68393
12816,68396
17847,68396
7692,68398
10874,68398
15887,68401
11168,68406
15930,68407
18013,68408
18126,68408
6762,68409
15864,68411
16886,68424
7601,68429
18038,68431
13328,68432
18753,68433
17838,68438
13278,68441
14401,68441
17412,68443
11450,68445
11336,68446
9221,68448
6050,68449
6044,68452
10782,68452
17199,68453
7239,68457
13351,68458
14517,68458
8732,68459
12237,68460
7716,68461
16871,68463
18590,68463
8251,68464
8747,68466
8689,68469
15365,68470
14151,68473
7228,68476
7233,68478
13294,68480
14471,68480
6315,68482
17249,68482
7671,68484
10120,68484
13342,68486
7833,68489
8376,68494
10187,68494
16408,68495
8309,68498
7579,68499
10114,68499
13511,68501
13618,68506
16401,68507
17484,68509
6307,68510
7457,68511
16040,68511
12407,68517
16178,68518
17254,68518
13262,68519
14394,68519
15712,68521
8929,68522
11444,68523
11106,68526
15049,68531
18566,68531
11126,68534
13679,68535
14663,68536
17952,68538
14852,68544
12830,68547
16377,68549
18558,68549
16416,68551
16293,68552
15408,68557
14824,68558
12449,68559
12451,68559
6516,68560
13696,68561
10331,68563
7468,68564
15993,68564
6756,68566
17925,68568
18085,68568
14725,68569
6520,68571
7713,68580
10131,68580
7490,68581
11843,68585
16566,68585
13131,68586
7491,68588
8787,68590
14625,68591
17428,68591
14144,68594
14568,68594
14750,68596
13295,68598
14407,68598
11988,68600
11484,68601
6155,68603
13718,68608
14499,68608
11962,68614
13598,68616
16848,68617
13323,68622
17174,68625
17188,68625
11112,68631
9051,68634
8454,68637
6709,68638
15691,68643
15749,68643
5788,68646
16295,68647
8304,68652
15845,68652
14142,68653
8300,68654
7938,68657
14588,68662
15106,68662
17050,68663
14837,68664
15042,68665
17000,68665
11461,68667
11543,68667
11494,68670
13734,68671
14560,68671
16849,68675
13728,68676
14513,68676
13735,68677
8970,68683
11449,68689
8472,68691
10890,68691
15919,68692
6491,68694
16184,68695
16202,68695
15354,68697
16910,68700
8108,68702
14850,68703
13530,68704
8478,68707
16822,68709
18101,68709
15629,6871
6880,68710
8741,68712
7859,68713
10142,68713
11929,68720
18676,68724
9043,68725
13733,68726
14558,68726
16874,68728
17450,68728
8346,68729
16057,68729
13701,68731
16885,68732
10343,68733
7572,68734
10109,68734
7928,68735
17238,68736
15378,68738
15458,68739
15459,68739
16174,68740
18710,68740
6110,68741
13174,68742
5873,68743
10772,68743
5868,68744
7701,68745
7836,68747
12656,68749
14537,68749
11122,68755
13299,68756
14411,68756
13709,68757
14491,68757
6162,68758
8442,68759
6081,68760
14384,68760
10357,68761
16880,68765
5870,68766
10771,68766
7352,68767
14682,68769
8746,68770
6080,68772
14423,68772
11948,68773
16453,68774
13554,68777
7439,68779
10099,68779
14849,68781
7234,68787
10238,68787
8003,68788
11200,68789
14642,68790
8724,68791
14521,68791
16894,68795
11975,68797
15456,68798
11470,68799
7426,68803
17945,68803
18023,68806
18131,68806
15935,68807
13586,68808
18058,68809
7675,68811
10124,68811
7672,68813
10121,68813
18094,68816
14597,68820
10913,68823
10990,68823
14650,68824
14815,68824
10364,68825
15383,68827
5787,68828
11178,68830
11222,68830
15351,68831
11490,68833
16191,68845
6348,68848
8925,68854
13722,68856
14503,68856
12265,68858
12662,68858
17490,68860
14158,68862
7487,68863
7466,68864
9214,68865
12956,68870
14804,68870
8780,68871
8328,68872
6523,68875
12271,68880
12669,68880
6566,68881
14390,68881
8467,68884
17722,68886
15674,68888
12740,68895
14487,68895
6497,68896
17639,68900
18102,68900
12458,68901
12550,68901
17816,68902
17969,68902
13205,68903
15380,68904
13526,68906
11986,68907
13190,68910
14627,68912
16569,68912
11971,68913
6509,68915
7394,68919
18096,68925
17106,68929
15321,68932
11137,68934
11138,68935
18467,68936
18477,68936
9205,68937
11911,68938
9144,68941
12035,68946
12491,68946
13170,68951
13869,68951
13741,68953
16158,68954
16195,68954
8743,68957
17542,68958
17544,68958
5804,68959
6940,68962
10068,68962
14632,68966
11454,68967
14470,68967
7855,68970
6004,68971
11414,68972
12474,68975
6076,68976
14453,68976
17996,68977
18003,68977
12329,68979
8482,68980
11467,68987
11547,68987
13270,68989
18449,68990
18451,68990
11328,68991
7039,68992
18560,68992
6706,68993
14774,68995
12285,68996
12530,68996
6578,68997
8380,68998
10191,68998
11290,69000
14459,69000
14738,69001
5781,69004
7733,69005
17485,69007
10320,69012
10322,69013
17539,69017
17553,69017
3220,69018
3217,69019
3219,69020
3218,69021
3298,69022
3299,69023
3300,69024
3295,69025
3297,69026
3296,69027
3231,69028
18663,69028
3246,69029
12363,69029
3537,69030
3538,69031
3540,69032
3541,69033
3542,69034
3559,69035
17024,69035
3558,69036
17560,69036
3599,69037
9721,69037
3598,69038
9720,69038
3597,69039
9719,69039
3639,69040
3636,69041
3635,69042
3634,69043
3637,69044
3638,69045
3640,69046
3641,69047
3642,69048
3654,69049
3652,69050
3650,69051
3651,69052
3653,69053
3667,69054
3668,69055
8189,69056
6103,69057
3678,69059
10595,69059
3688,69060
10596,69060
3690,69061
3689,69062
10597,69062
3691,69063
10598,69063
3759,69064
14797,69064
3779,69065
3778,69066
3781,69067
10603,69067
3782,69068
3785,69069
3787,69070
4335,69071
4336,69072
4337,69073
4338,69074
4339,69075
3819,69076
18572,69076
3804,69077
3818,69078
3815,69079
3816,69080
3826,69081
3825,69082
3827,69083
3833,69084
3832,69085
3830,69086
3831,69087
4087,69088
4088,69089
4089,69090
4090,69091
4091,69092
4092,69093
4093,69094
4094,69095
4199,69096
4196,69097
4198,69098
4195,69099
4197,69100
898,69101
4591,69102
4592,69103
4597,69104
4598,69105
4599,69106
4606,69107
4607,69108
4608,69109
10652,69109
4609,69110
10653,69110
4610,69111
13242,69112
14416,69112
12834,69114
8490,69122
12814,69123
17848,69123
5803,69128
16403,69131
8452,69132
13302,69133
5836,69136
17924,69140
17943,69140
8358,69144
16671,69144
11457,69147
6483,69149
12000,69151
17400,69151
12238,69155
6068,69158
14419,69158
11618,69159
15709,69161
5837,69162
10767,69162
6095,69163
6508,69164
10237,69164
6514,69165
6515,69166
10803,69166
7314,69169
10242,69169
13291,69171
14467,69171
14639,69179
16393,69181
18484,69181
7041,69182
8372,69184
10340,69186
15304,69191
6480,69192
6790,69193
6798,69194
6846,69195
6003,69196
14786,69197
11463,69198
11548,69198
6939,69207
10067,69207
15330,69209
13267,69210
14399,69210
14621,69211
15327,69216
14826,69218
17004,69218
13555,69219
18532,69222
5822,69227
10761,69227
11199,69231
11580,69231
11107,69235
15324,69236
15403,69239
16288,69241
15371,69243
7600,69245
15862,69246
6305,69249
13366,69250
14529,69250
15692,69254
15750,69254
4110,69257
10631,69257
6495,69263
14723,69264
17278,69265
18495,69265
11338,69268
8345,69273
16056,69273
12809,69278
16857,69279
18591,69279
14585,69280
18229,69280
14827,69281
8809,69282
10204,69282
14762,69283
18567,69283
14756,69284
12235,69286
15575,69287
15587,69287
16350,69288
17992,69290
17999,69290
17951,69291
17172,69292
17186,69292
14641,69294
6063,69298
10787,69298
13689,69299
13860,69299
16798,69300
16173,69301
18563,69301
18678,69303
8810,69305
10205,69305
6078,69306
7722,69307
14589,69315
15103,69315
12287,69316
12533,69316
8475,69321
15174,69322
7807,69323
12480,69323
6522,69327
17815,69332
17968,69332
12326,69334
12251,69337
12538,69337
16853,69339
18585,69339
8794,69340
10362,69342
5800,69345
9936,69345
10339,69351
7436,69353
16156,69353
11153,69355
14599,69356
16454,69357
12466,69358
12318,69361
13710,69364
14492,69364
11945,69365
16911,69374
18718,69376
11483,69382
13536,69384
8934,69385
12438,69386
6510,69387
7038,69388
11992,69390
7573,69392
17503,69392
17927,69393
17956,69393
12269,69397
12663,69397
14754,69398
17422,69399
15893,69400
17823,69403
17971,69403
8489,69406
16296,69414
15303,69420
10351,69421
6349,69422
14805,69422
7598,69423
17556,69423
10354,69426
14929,69427
12461,69428
14749,69429
14731,69430
6293,69431
12247,69434
9198,69436
14626,69437
17427,69437
17239,69441
17241,69441
13162,69442
7429,69447
10095,69447
18684,69449
13233,69450
13250,69452
18022,69453
18128,69453
12850,69454
6294,69459
15699,69461
11171,69463
8009,69465
6465,69467
15381,69469
7048,69470
6393,69472
7544,69473
18401,69473
5729,69474
7656,69476
12903,69479
13363,69480
6101,69481
13209,69482
14737,69485
8806,69486
10201,69486
7225,69487
6581,69488
15301,69489
16860,69490
18564,69490
8786,69497
14369,69500
16986,69500
8793,69505
17909,69507
17917,69507
15375,69508
11601,69510
7939,69511
18540,69512
18557,69512
14747,69514
18538,69516
18549,69516
14752,69519
8352,69520
10179,69520
18525,69524
18551,69524
6164,69526
12248,69535
8306,69536
6757,69543
6573,69548
5881,69550
18373,69550
7463,69555
7679,69558
10128,69558
6092,69563
11133,69564
6149,69566
14613,69574
18230,69574
4450,69575
8004,69578
13615,69579
14536,69579
17415,69586
17418,69588
5852,69589
6308,69593
15350,69598
9217,69600
11969,69605
13575,69607
16420,69612
17491,69614
8807,69615
10202,69615
13703,69616
18041,69620
15240,69623
14198,69627
8375,69628
10186,69628
14181,69629
6345,69630
17401,69630
9139,69633
18393,69636
10928,69638
11582,69638
13243,69642
14383,69642
18036,69643
15693,69644
15751,69644
5876,69648
10774,69648
8407,69650
13720,69651
14501,69651
14732,69653
14745,69654
8357,69655
10182,69655
13599,69656
6163,69657
12823,69659
14387,69659
9208,69668
12807,69671
17176,69672
17190,69672
17280,69674
18573,69674
10952,69677
14730,69679
12508,69686
18554,69686
17541,69692
17543,69692
6796,69698
13203,69700
11756,69701
17900,69701
11592,69702
10332,69710
18598,69713
6115,69714
14789,69720
5710,69722
17833,69723
12236,69725
14594,69729
18231,69729
13362,69731
8001,69736
12289,69738
14848,69738
13361,69740
17179,69746
17193,69746
11917,69748
17135,69748
13348,69749
6300,69750
13601,69751
4111,69753
10632,69753
15426,69754
6051,69758
13691,69759
14883,69762
11333,69764
13244,69767
14385,69767
14728,69768
12097,69774
12102,69774
13229,69777
5786,69778
12817,69779
17849,69779
16451,69780
7931,69781
5734,69782
6343,69784
17402,69784
18593,69786
16398,69788
8476,69789
17832,69792
13364,69793
14525,69793
7732,69795
5767,69796
5771,69797
11924,69799
11083,69801
16358,69802
14623,69803
8691,69805
13548,69806
6329,69807
7604,69808
16864,69809
5798,69813
9934,69813
15435,69816
16467,69819
6492,69820
6511,69822
17275,69823
6047,69824
11201,69828
12825,69830
7691,69833
10873,69833
6041,69837
13866,69837
12298,69839
14844,69839
8349,69844
10176,69844
11970,69846
11593,69848
6291,69852
17205,69855
17220,69855
12827,69863
11595,69864
17493,69865
12319,69867
18619,69871
18621,69871
16917,69872
8915,69873
17818,69880
18375,69880
7475,69882
15781,69882
8180,69887
16190,69892
14583,69895
18232,69895
6104,69896
8294,69897
18569,69897
13272,69899
17212,69903
17227,69903
12194,69906
8931,69914
18681,69916
6322,69917
15711,69920
6000,69922
10941,69923
7588,69925
15359,69926
7472,69927
15994,69927
13130,69930
18367,69930
14563,69931
